run_id,qid,sample,entity_id,entity_kind,entity_source,entity_name,role
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:order_item_count,measure,scoped_orders,order_item_count,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:orders_per_customer,measure,scoped_orders,orders_per_customer,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:percent_of_sales,measure,scoped_orders,percent_of_sales,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:return_rate,measure,scoped_orders,return_rate,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:total_margin,measure,scoped_orders,total_margin,returned
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:total_sales,measure,scoped_orders,total_sales,returned
baseline-01,storefront-tour-net-sales-2025,,source:brand_suggest:brand_suggest,source,brand_suggest,brand_suggest,returned
baseline-01,storefront-tour-net-sales-2025,,source:customers:customers,source,customers,customers,returned
baseline-01,storefront-tour-net-sales-2025,,source:order_items:order_items,source,order_items,order_items,returned
baseline-01,storefront-tour-net-sales-2025,,source:overview:overview,source,overview,overview,returned
baseline-01,storefront-tour-net-sales-2025,,source:products:products,source,products,products,returned
baseline-01,storefront-tour-net-sales-2025,,source:scoped_orders:scoped_orders,source,scoped_orders,scoped_orders,returned
baseline-01,storefront-tour-net-sales-2025,,dimension:brand_suggest:brand,dimension,brand_suggest,brand,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:customers:customer_id,dimension,customers,customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:customers:signup_date,dimension,customers,signup_date,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:category,dimension,order_items,category,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:created_at,dimension,order_items,created_at,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:customer_id,dimension,order_items,customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:customers.customer_id,dimension,order_items,customers.customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:customers.full_name,dimension,order_items,customers.full_name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:customers.signup_date,dimension,order_items,customers.signup_date,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:customers.state,dimension,order_items,customers.state,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:order_id,dimension,order_items,order_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:product_id,dimension,order_items,product_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:products.name,dimension,order_items,products.name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:products.product_id,dimension,order_items,products.product_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:order_items:sale_price,dimension,order_items,sale_price,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:category,dimension,overview,category,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:customer_id,dimension,overview,customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:customers.customer_id,dimension,overview,customers.customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:customers.full_name,dimension,overview,customers.full_name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:customers.state,dimension,overview,customers.state,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:order_id,dimension,overview,order_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:products.name,dimension,overview,products.name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:products.product_id,dimension,overview,products.product_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:sale_price,dimension,overview,sale_price,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:overview:status,dimension,overview,status,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:products:product_id,dimension,products,product_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:products:retail_price,dimension,products,retail_price,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:category,dimension,scoped_orders,category,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:customer_id,dimension,scoped_orders,customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:customers.customer_id,dimension,scoped_orders,customers.customer_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:customers.full_name,dimension,scoped_orders,customers.full_name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:customers.state,dimension,scoped_orders,customers.state,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:order_id,dimension,scoped_orders,order_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:products.name,dimension,scoped_orders,products.name,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:products.product_id,dimension,scoped_orders,products.product_id,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:sale_price,dimension,scoped_orders,sale_price,noise
baseline-01,storefront-tour-net-sales-2025,,dimension:scoped_orders:status,dimension,scoped_orders,status,noise
baseline-01,storefront-tour-net-sales-2025,,measure:customers:customer_count,measure,customers,customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:avg_order_value,measure,order_items,avg_order_value,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:customer_count,measure,order_items,customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:customers.customer_count,measure,order_items,customers.customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:margin_rate,measure,order_items,margin_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:order_item_count,measure,order_items,order_item_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:orders_per_customer,measure,order_items,orders_per_customer,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:percent_of_sales,measure,order_items,percent_of_sales,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:return_rate,measure,order_items,return_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:order_items:total_margin,measure,order_items,total_margin,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:avg_order_value,measure,overview,avg_order_value,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:customer_count,measure,overview,customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:customers.customer_count,measure,overview,customers.customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:margin_rate,measure,overview,margin_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:order_item_count,measure,overview,order_item_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:orders_per_customer,measure,overview,orders_per_customer,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:percent_of_sales,measure,overview,percent_of_sales,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:return_rate,measure,overview,return_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:total_margin,measure,overview,total_margin,noise
baseline-01,storefront-tour-net-sales-2025,,measure:overview:total_sales,measure,overview,total_sales,noise
baseline-01,storefront-tour-net-sales-2025,,measure:products:product_count,measure,products,product_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:avg_order_value,measure,scoped_orders,avg_order_value,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:customer_count,measure,scoped_orders,customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:order_item_count,measure,scoped_orders,order_item_count,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:orders_per_customer,measure,scoped_orders,orders_per_customer,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:percent_of_sales,measure,scoped_orders,percent_of_sales,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:return_rate,measure,scoped_orders,return_rate,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:total_margin,measure,scoped_orders,total_margin,noise
baseline-01,storefront-tour-net-sales-2025,,measure:scoped_orders:total_sales,measure,scoped_orders,total_sales,noise
baseline-01,storefront-tour-net-sales-2025,,source:brand_suggest:brand_suggest,source,brand_suggest,brand_suggest,noise
baseline-01,storefront-tour-net-sales-2025,,source:customers:customers,source,customers,customers,noise
baseline-01,storefront-tour-net-sales-2025,,source:order_items:order_items,source,order_items,order_items,noise
baseline-01,storefront-tour-net-sales-2025,,source:overview:overview,source,overview,overview,noise
baseline-01,storefront-tour-net-sales-2025,,source:products:products,source,products,products,noise
baseline-01,storefront-tour-net-sales-2025,,source:scoped_orders:scoped_orders,source,scoped_orders,scoped_orders,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:signup_date,dimension,customers,signup_date,required
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:total_sales,measure,order_items,total_sales,required
baseline-01,storefront-tour-signup-cohort-2025,,dimension:brand_suggest:brand,dimension,brand_suggest,brand,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:customer_id,dimension,customers,customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:full_name,dimension,customers,full_name,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:signup_date,dimension,customers,signup_date,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:state,dimension,customers,state,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:created_at,dimension,order_items,created_at,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customer_id,dimension,order_items,customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.city,dimension,order_items,customers.city,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.customer_id,dimension,order_items,customers.customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.full_name,dimension,order_items,customers.full_name,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.signup_date,dimension,order_items,customers.signup_date,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.state,dimension,order_items,customers.state,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:order_id,dimension,order_items,order_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:product_id,dimension,order_items,product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:products.product_id,dimension,order_items,products.product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:created_at,dimension,overview,created_at,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customer_id,dimension,overview,customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.city,dimension,overview,customers.city,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.customer_id,dimension,overview,customers.customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.full_name,dimension,overview,customers.full_name,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.signup_date,dimension,overview,customers.signup_date,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.state,dimension,overview,customers.state,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:order_id,dimension,overview,order_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:product_id,dimension,overview,product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:products.product_id,dimension,overview,products.product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:brand,dimension,products,brand,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:name,dimension,products,name,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:product_id,dimension,products,product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:regions:state,dimension,regions,state,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:created_at,dimension,scoped_orders,created_at,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customer_id,dimension,scoped_orders,customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.city,dimension,scoped_orders,customers.city,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.customer_id,dimension,scoped_orders,customers.customer_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.full_name,dimension,scoped_orders,customers.full_name,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.signup_date,dimension,scoped_orders,customers.signup_date,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.state,dimension,scoped_orders,customers.state,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:order_id,dimension,scoped_orders,order_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:product_id,dimension,scoped_orders,product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:products.product_id,dimension,scoped_orders,products.product_id,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:customers:customer_count,measure,customers,customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:avg_order_value,measure,order_items,avg_order_value,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:customer_count,measure,order_items,customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:customers.customer_count,measure,order_items,customers.customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:margin_rate,measure,order_items,margin_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:order_count,measure,order_items,order_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:order_item_count,measure,order_items,order_item_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:percent_of_sales,measure,order_items,percent_of_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:return_rate,measure,order_items,return_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:total_margin,measure,order_items,total_margin,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:total_sales,measure,order_items,total_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:avg_order_value,measure,overview,avg_order_value,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:customer_count,measure,overview,customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:customers.customer_count,measure,overview,customers.customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:margin_rate,measure,overview,margin_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:order_count,measure,overview,order_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:order_item_count,measure,overview,order_item_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:percent_of_sales,measure,overview,percent_of_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:return_rate,measure,overview,return_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:total_margin,measure,overview,total_margin,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:total_sales,measure,overview,total_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:products:product_count,measure,products,product_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:avg_order_value,measure,scoped_orders,avg_order_value,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:customer_count,measure,scoped_orders,customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:order_count,measure,scoped_orders,order_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:order_item_count,measure,scoped_orders,order_item_count,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:percent_of_sales,measure,scoped_orders,percent_of_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:return_rate,measure,scoped_orders,return_rate,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:total_margin,measure,scoped_orders,total_margin,returned
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:total_sales,measure,scoped_orders,total_sales,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:brand_suggest:brand_suggest,source,brand_suggest,brand_suggest,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:customers:customers,source,customers,customers,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:order_items:order_items,source,order_items,order_items,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:overview:overview,source,overview,overview,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:products:products,source,products,products,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:regions:regions,source,regions,regions,returned
baseline-01,storefront-tour-signup-cohort-2025,,source:scoped_orders:scoped_orders,source,scoped_orders,scoped_orders,returned
baseline-01,storefront-tour-signup-cohort-2025,,dimension:brand_suggest:brand,dimension,brand_suggest,brand,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:customer_id,dimension,customers,customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:full_name,dimension,customers,full_name,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:customers:state,dimension,customers,state,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:created_at,dimension,order_items,created_at,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customer_id,dimension,order_items,customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.city,dimension,order_items,customers.city,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.customer_id,dimension,order_items,customers.customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.full_name,dimension,order_items,customers.full_name,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.signup_date,dimension,order_items,customers.signup_date,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:customers.state,dimension,order_items,customers.state,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:order_id,dimension,order_items,order_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:product_id,dimension,order_items,product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:order_items:products.product_id,dimension,order_items,products.product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:created_at,dimension,overview,created_at,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customer_id,dimension,overview,customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.city,dimension,overview,customers.city,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.customer_id,dimension,overview,customers.customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.full_name,dimension,overview,customers.full_name,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.signup_date,dimension,overview,customers.signup_date,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:customers.state,dimension,overview,customers.state,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:order_id,dimension,overview,order_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:product_id,dimension,overview,product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:overview:products.product_id,dimension,overview,products.product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:brand,dimension,products,brand,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:name,dimension,products,name,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:products:product_id,dimension,products,product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:regions:state,dimension,regions,state,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:created_at,dimension,scoped_orders,created_at,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customer_id,dimension,scoped_orders,customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.city,dimension,scoped_orders,customers.city,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.customer_id,dimension,scoped_orders,customers.customer_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.full_name,dimension,scoped_orders,customers.full_name,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.signup_date,dimension,scoped_orders,customers.signup_date,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:customers.state,dimension,scoped_orders,customers.state,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:order_id,dimension,scoped_orders,order_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:product_id,dimension,scoped_orders,product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,dimension:scoped_orders:products.product_id,dimension,scoped_orders,products.product_id,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:customers:customer_count,measure,customers,customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:avg_order_value,measure,order_items,avg_order_value,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:customer_count,measure,order_items,customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:customers.customer_count,measure,order_items,customers.customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:margin_rate,measure,order_items,margin_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:order_count,measure,order_items,order_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:order_item_count,measure,order_items,order_item_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:percent_of_sales,measure,order_items,percent_of_sales,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:return_rate,measure,order_items,return_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:order_items:total_margin,measure,order_items,total_margin,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:avg_order_value,measure,overview,avg_order_value,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:customer_count,measure,overview,customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:customers.customer_count,measure,overview,customers.customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:margin_rate,measure,overview,margin_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:order_count,measure,overview,order_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:order_item_count,measure,overview,order_item_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:percent_of_sales,measure,overview,percent_of_sales,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:return_rate,measure,overview,return_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:total_margin,measure,overview,total_margin,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:overview:total_sales,measure,overview,total_sales,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:products:product_count,measure,products,product_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:avg_order_value,measure,scoped_orders,avg_order_value,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:customer_count,measure,scoped_orders,customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:customers.customer_count,measure,scoped_orders,customers.customer_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:margin_rate,measure,scoped_orders,margin_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:order_count,measure,scoped_orders,order_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:order_item_count,measure,scoped_orders,order_item_count,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:percent_of_sales,measure,scoped_orders,percent_of_sales,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:return_rate,measure,scoped_orders,return_rate,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:total_margin,measure,scoped_orders,total_margin,noise
baseline-01,storefront-tour-signup-cohort-2025,,measure:scoped_orders:total_sales,measure,scoped_orders,total_sales,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:brand_suggest:brand_suggest,source,brand_suggest,brand_suggest,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:customers:customers,source,customers,customers,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:order_items:order_items,source,order_items,order_items,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:overview:overview,source,overview,overview,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:products:products,source,products,products,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:regions:regions,source,regions,regions,noise
baseline-01,storefront-tour-signup-cohort-2025,,source:scoped_orders:scoped_orders,source,scoped_orders,scoped_orders,noise
baseline-01,storefront-tour-avg-discount,,dimension:order_items:products.retail_price,dimension,order_items,products.retail_price,required
baseline-01,storefront-tour-avg-discount,,dimension:products:retail_price,dimension,products,retail_price,required
baseline-01,storefront-tour-avg-discount,,dimension:brand_suggest:brand,dimension,brand_suggest,brand,returned
baseline-01,storefront-tour-avg-discount,,dimension:customers:customer_id,dimension,customers,customer_id,returned
baseline-01,storefront-tour-avg-discount,,dimension:customers:signup_date,dimension,customers,signup_date,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:brand,dimension,order_items,brand,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:category,dimension,order_items,category,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:customer_id,dimension,order_items,customer_id,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:gross_margin,dimension,order_items,gross_margin,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:id,dimension,order_items,id,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:order_id,dimension,order_items,order_id,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:products.category,dimension,order_items,products.category,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:products.cost,dimension,order_items,products.cost,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:products.retail_price,dimension,order_items,products.retail_price,returned
baseline-01,storefront-tour-avg-discount,,dimension:order_items:sale_price,dimension,order_items,sale_price,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:brand,dimension,overview,brand,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:category,dimension,overview,category,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:customer_id,dimension,overview,customer_id,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:gross_margin,dimension,overview,gross_margin,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:id,dimension,overview,id,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:order_id,dimension,overview,order_id,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:products.category,dimension,overview,products.category,returned
baseline-01,storefront-tour-avg-discount,,dimension:overview:products.cost,dimension,overview,products.cost,returned
